"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.755767176E1,8.270568848E-1,1.582641602E-1,-1.228027344E-1,8.509707084E-1
4.756267664E1,8.227844238E-1,1.641235352E-1,-1.350555420E-1,8.497945295E-1
4.756771204E1,8.281097412E-1,1.891632080E-1,-1.478424072E-1,8.622098585E-1
4.757271693E1,8.419647217E-1,2.291107178E-1,-1.638183594E-1,8.878247397E-1
4.757775233E1,8.611450195E-1,2.813110352E-1,-1.861877441E-1,9.248635138E-1
4.758275721E1,8.813781738E-1,3.404235840E-1,-2.144165039E-1,9.688602268E-1
4.758779261E1,8.978881836E-1,3.963623047E-1,-2.495727539E-1,1.012715570E0
4.759279749E1,9.074707031E-1,4.373626709E-1,-2.852630615E-1,1.046978604E0
4.759783290E1,9.090728760E-1,4.576110840E-1,-3.172149658E-1,1.066042557E0
4.760283778E1,9.005584717E-1,4.565429688E-1,-3.390502930E-1,1.065078469E0
4.760787318E1,8.851013184E-1,4.357757568E-1,-3.486328125E-1,1.046350654E0
4.761287806E1,8.648681641E-1,3.963623047E-1,-3.470458984E-1,1.012689920E0
4.761791346E1,8.398284912E-1,3.393707275E-1,-3.369140625E-1,9.664344111E-1
4.762291834E1,8.105316162E-1,2.701263428E-1,-3.198699951E-1,9.122754824E-1
4.762795374E1,7.807159424E-1,1.934204102E-1,-2.985687256E-1,8.579464562E-1
4.763295863E1,7.508850098E-1,1.140594482E-1,-2.756652832E-1,8.079784675E-1
4.763799403E1,7.231903076E-1,3.895568848E-2,-2.532958984E-1,7.672552241E-1
4.764299891E1,6.970825195E-1,-2.655029297E-2,-2.330627441E-1,7.354911283E-1
4.764803431E1,6.720581055E-1,-7.768249512E-2,-2.149505615E-1,7.098594305E-1
4.765303919E1,6.512756348E-1,-1.197662354E-1,-1.984405518E-1,6.912905006E-1
4.765807459E1,6.331787109E-1,-1.522521973E-1,-1.824645996E-1,6.763056570E-1
4.766307948E1,6.161346436E-1,-1.756896973E-1,-1.675415039E-1,6.622378155E-1
4.766811488E1,6.033477783E-1,-1.906127930E-1,-1.552886963E-1,6.515185014E-1
4.767311976E1,5.937500000E-1,-2.017974854E-1,-1.462402344E-1,6.439312803E-1
4.767815516E1,5.841674805E-1,-2.151031494E-1,-1.441040039E-1,6.389733751E-1
4.768316004E1,5.719146729E-1,-2.385406494E-1,-1.457061768E-1,6.365676118E-1
4.768819544E1,5.543365479E-1,-2.795562744E-1,-1.494293213E-1,6.385685875E-1
4.769320033E1,5.293121338E-1,-3.381500244E-1,-1.547546387E-1,6.468893044E-1
4.769823573E1,4.968109131E-1,-4.073944092E-1,-1.595611572E-1,6.620053254E-1
4.770324061E1,4.600677490E-1,-4.808959961E-1,-1.632843018E-1,6.852627642E-1
4.770827601E1,4.249114990E-1,-5.464019775E-1,-1.654205322E-1,7.116662529E-1
4.771328089E1,3.940124512E-1,-5.964660645E-1,-1.632843018E-1,7.332662142E-1
4.771831629E1,3.700561523E-1,-6.246948242E-1,-1.552886963E-1,7.424956286E-1
4.772332118E1,3.551330566E-1,-6.289672852E-1,-1.430358887E-1,7.363277797E-1
4.772835658E1,3.508758545E-1,-6.092529297E-1,-1.275939941E-1,7.145510653E-1
4.773339198E1,3.535461426E-1,-5.698394775E-1,-1.121520996E-1,6.799191118E-1
4.773839686E1,3.609924316E-1,-5.176391602E-1,-9.829711914E-2,6.386925391E-1
4.774343226E1,3.721771240E-1,-4.606475830E-1,-8.711242676E-2,5.985821433E-1
4.774843714E1,3.844299316E-1,-4.084472656E-1,-7.966613770E-2,5.665352898E-1
4.775347254E1,3.950805664E-1,-3.663787842E-1,-7.646179199E-2,5.442136282E-1
4.775847743E1,4.046783447E-1,-3.370819092E-1,-8.018493652E-2,5.327460936E-1
4.776351283E1,4.094696045E-1,-3.221588135E-1,-8.764648438E-2,5.283309231E-1
4.776851771E1,4.051971436E-1,-3.226928711E-1,-9.776306152E-2,5.271366335E-1
4.777355311E1,3.929595947E-1,-3.413391113E-1,-1.100158691E-1,5.320085746E-1
4.777855799E1,3.785705566E-1,-3.780975342E-1,-1.201324463E-1,5.483659511E-1
4.778359339E1,3.641967773E-1,-4.265594482E-1,-1.281280518E-1,5.753338623E-1
4.778859828E1,3.471527100E-1,-4.782257080E-1,-1.334533691E-1,6.058255802E-1
4.779363368E1,3.269042969E-1,-5.357513428E-1,-1.371765137E-1,6.424276741E-1
4.779863856E1,3.066711426E-1,-6.007385254E-1,-1.409149170E-1,6.890507814E-1
4.780367396E1,2.885589600E-1,-6.694488525E-1,-1.446380615E-1,7.432013243E-1
4.780867884E1,2.725830078E-1,-7.354888916E-1,-1.504974365E-1,7.986832189E-1
4.781371424E1,2.587280273E-1,-7.903442383E-1,-1.579589844E-1,8.464840506E-1
4.781871912E1,2.475433350E-1,-8.318939209E-1,-1.659393311E-1,8.836634313E-1
4.782375453E1,2.432861328E-1,-8.601226807E-1,-1.771240234E-1,9.112475448E-1
4.782875941E1,2.486114502E-1,-8.750457764E-1,-1.899108887E-1,9.292894649E-1
4.783379481E1,2.603302002E-1,-8.766326904E-1,-2.042999268E-1,9.370139525E-1
4.783879969E1,2.731170654E-1,-8.654479980E-1,-2.176055908E-1,9.332445349E-1
4.784383509E1,2.843017578E-1,-8.462829590E-1,-2.303924561E-1,9.220103145E-1
4.784883998E1,2.960205078E-1,-8.233795166E-1,-2.421112061E-1,9.078545068E-1
4.785387538E1,3.114624023E-1,-7.978057861E-1,-2.538299561E-1,8.932707020E-1
4.785888026E1,3.306427002E-1,-7.669067383E-1,-2.660827637E-1,8.765104549E-1
4.786391566E1,3.514099121E-1,-7.349548340E-1,-2.778015137E-1,8.607097161E-1
4.786892054E1,3.727111816E-1,-7.019348145E-1,-2.911224365E-1,8.463913880E-1
4.787395594E1,3.934936523E-1,-6.726379395E-1,-3.070983887E-1,8.376087824E-1
4.787896082E1,4.142608643E-1,-6.497344971E-1,-3.230743408E-1,8.355501242E-1
4.788399623E1,4.339599609E-1,-6.332244873E-1,-3.411865234E-1,8.400611542E-1
4.788900111E1,4.531402588E-1,-6.204376221E-1,-3.587646484E-1,8.479333759E-1
4.789403651E1,4.712524414E-1,-6.081848145E-1,-3.736724854E-1,8.553354654E-1
4.789904139E1,4.850921631E-1,-6.108551025E-1,-3.848571777E-1,8.698122845E-1
4.790407679E1,4.904327393E-1,-6.326904297E-1,-3.933868408E-1,8.919499190E-1
4.790908167E1,4.877624512E-1,-6.694488525E-1,-3.955078125E-1,9.178782080E-1
4.791411707E1,4.808349609E-1,-7.205810547E-1,-3.923187256E-1,9.509749200E-1
4.791912196E1,4.680480957E-1,-7.946166992E-1,-3.859252930E-1,9.997114835E-1
4.792415736E1,4.494171143E-1,-8.830261230E-1,-3.752746582E-1,1.059500800E0
4.792916224E1,4.249114990E-1,-9.682464600E-1,-3.614196777E-1,1.117441351E0
4.793419764E1,3.998718262E-1,-1.051864624E0,-3.465118408E-1,1.177449413E0
4.793923304E1,3.769683838E-1,-1.134963989E0,-3.315887451E-1,1.241047749E0
4.794423792E1,3.562011719E-1,-1.206863403E0,-3.204040527E-1,1.298482694E0
4.794927332E1,3.396911621E-1,-1.255340576E0,-3.145446777E-1,1.337986697E0
4.795427821E1,3.306427002E-1,-1.283569336E0,-3.140106201E-1,1.362159133E0
4.795931361E1,3.290405273E-1,-1.296356201E0,-3.182830811E-1,1.374813147E0
4.796431849E1,3.332977295E-1,-1.303268433E0,-3.283996582E-1,1.384717415E0
4.796935389E1,3.412933350E-1,-1.307006836E0,-3.438415527E-1,1.393906390E0
4.797435877E1,3.524780273E-1,-1.307006836E0,-3.662109375E-1,1.402361608E0
4.797939417E1,3.695220947E-1,-1.301681519E0,-3.944396973E-1,1.409433939E0
4.798439906E1,3.918914795E-1,-1.293151855E0,-4.274749756E-1,1.417235163E0
4.798943446E1,4.158630371E-1,-1.278778076E0,-4.604949951E-1,1.421362401E0
4.799443934E1,4.350280762E-1,-1.257995605E0,-4.903259277E-1,1.418528070E0
4.799947474E1,4.478149414E-1,-1.228698730E0,-5.148162842E-1,1.405444627E0
4.800447962E1,4.611358643E-1,-1.189285278E0,-5.313262939E-1,1.381793541E0
4.800951502E1,4.781799316E-1,-1.139755249E0,-5.393218994E-1,1.348542245E0
4.801451991E1,4.941558838E-1,-1.092880249E0,-5.398559570E-1,1.315302904E0
4.801955531E1,5.064086914E-1,-1.056137085E0,-5.350646973E-1,1.287699319E0
4.802456019E1,5.143890381E-1,-1.026840210E0,-5.265350342E-1,1.263422353E0
4.802959559E1,5.223846436E-1,-9.884948730E-1,-5.174865723E-1,1.231990334E0
4.803460047E1,5.308990479E-1,-9.719848633E-1,-5.132293701E-1,1.220660788E0
4.803963587E1,5.367584229E-1,-9.794311523E-1,-5.148162842E-1,1.229809251E0
4.804464076E1,5.357055664E-1,-9.895477295E-1,-5.238800049E-1,1.241223357E0
4.804967616E1,5.303802490E-1,-9.970092773E-1,-5.414581299E-1,1.252400740E0
4.805468104E1,5.261077881E-1,-1.001266479E0,-5.659484863E-1,1.264761502E0
4.805971644E1,5.245208740E-1,-9.943542480E-1,-5.963134766E-1,1.272577023E0
4.806472132E1,5.255737305E-1,-9.693145752E-1,-6.293334961E-1,1.269590147E0
4.806975672E1,5.282440186E-1,-9.299011230E-1,-6.628875732E-1,1.258243926E0
4.807476161E1,5.314331055E-1,-8.814239502E-1,-6.932525635E-1,1.240938533E0
4.807979701E1,5.277099609E-1,-8.292388916E-1,-7.198791504E-1,1.218335312E0
4.808480189E1,5.159912109E-1,-7.796936035E-1,-7.417144775E-1,1.193444348E0
4.808983729E1,5.016174316E-1,-7.413482666E-1,-7.582397461E-1,1.173091988E0
4.809484217E1,4.936218262E-1,-7.131195068E-1,-7.694244385E-1,1.159403254E0
4.809987757E1,4.941558838E-1,-6.870117188E-1,-7.768707275E-1,1.148783385E0
4.810488246E1,4.973449707E-1,-6.657104492E-1,-7.843322754E-1,1.142672105E0
4.810991786E1,4.973449707E-1,-6.582641602E-1,-7.949829102E-1,1.145714429E0
4.811492274E1,4.920196533E-1,-6.481323242E-1,-8.024444580E-1,1.142836802E0
4.811995814E1,4.824371338E-1,-6.188354492E-1,-8.050994873E-1,1.124227773E0
4.812496302E1,4.749755859E-1,-5.948791504E-1,-8.125610352E-1,1.113435425E0
4.812999842E1,4.776458740E-1,-6.033935547E-1,-8.301391602E-1,1.131971902E0
4.813503382E1,4.898986816E-1,-6.433410645E-1,-8.668975830E-1,1.185495619E0
4.814003870E1,5.218505859E-1,-6.997985840E-1,-9.270782471E-1,1.273389245E0
4.814507411E1,5.639343262E-1,-7.477416992E-1,-9.963226318E-1,1.367405704E0
4.815007899E1,5.873718262E-1,-7.717132568E-1,-1.063430786E0,1.439247043E0
4.815511439E1,5.799102783E-1,-7.791595459E-1,-1.130004883E0,1.490065960E0
4.816011927E1,5.580749512E-1,-7.914123535E-1,-1.195526123E0,1.538526527E0
4.816515467E1,5.410308838E-1,-8.143157959E-1,-1.252517700E0,1.588906927E0
4.817015956E1,5.287780762E-1,-8.478698730E-1,-1.292999268E0,1.634116483E0
4.817519496E1,5.090637207E-1,-8.958129883E-1,-1.312698364E0,1.668773135E0
4.818019984E1,4.771118164E-1,-9.602661133E-1,-1.311645508E0,1.694154843E0
4.818523524E1,4.435577393E-1,-1.046539307E0,-1.294601440E0,1.722782888E0
4.819024012E1,4.233093262E-1,-1.147216797E0,-1.267959595E0,1.761538730E0
4.819527552E1,4.158630371E-1,-1.239898682E0,-1.238662720E0,1.801270701E0
4.820028040E1,4.147949219E-1,-1.309127808E0,-1.212036133E0,1.831639165E0
4.820531581E1,4.137268066E-1,-1.358139038E0,-1.193389893E0,1.854694302E0
4.821032069E1,4.110565186E-1,-1.392761230E0,-1.182205200E0,1.872527821E0
4.821535609E1,4.036102295E-1,-1.418853760E0,-1.174758911E0,1.885763959E0
4.822036097E1,3.913574219E-1,-1.446014404E0,-1.171020508E0,1.901422446E0
4.822539637E1,3.743133545E-1,-1.481704712E0,-1.171020508E0,1.925317732E0
4.823040125E1,3.545989990E-1,-1.518997192E0,-1.171554565E0,1.950803173E0
4.823543665E1,3.279724121E-1,-1.548812866E0,-1.169952393E0,1.968546621E0
4.824044154E1,2.954864502E-1,-1.571716309E0,-1.164627075E0,1.978373226E0
4.824547694E1,2.683258057E-1,-1.595153809E0,-1.149719238E0,1.984532373E0
4.825048182E1,2.438201904E-1,-1.620193481E0,-1.123611450E0,1.986700253E0
4.825551722E1,2.118530273E-1,-1.633499146E0,-1.079940796E0,1.969637857E0
4.826052210E1,1.703186035E-1,-1.649490356E0,-1.016021729E0,1.944769142E0
4.826555750E1,1.239776611E-1,-1.685699463E0,-9.345397949E-1,1.931403057E0
4.827056239E1,7.124328613E-2,-1.745361328E0,-8.370666504E-1,1.937018933E0
4.827559779E1,-4.928588867E-3,-1.822586060E0,-7.262725830E-1,1.961967406E0
4.828060267E1,-1.258239746E-1,-1.907806396E0,-6.037750244E-1,2.005019002E0
4.828563807E1,-2.941436768E-1,-1.985580444E0,-4.711456299E-1,2.061802223E0
4.829064295E1,-4.949493408E-1,-2.031921387E0,-3.289337158E-1,2.117044346E0
4.829567835E1,-6.989440918E-1,-2.022323608E0,-1.744689941E-1,2.146801120E0
4.830068324E1,-8.704528809E-1,-1.936569214E0,5.035400391E-3,2.123208396E0
4.830571864E1,-9.855041504E-1,-1.775192261E0,2.175445557E-1,2.042021456E0
4.831072352E1,-1.048873901E0,-1.566925049E0,4.524383545E-1,1.939095416E0
4.831575892E1,-1.095214844E0,-1.341629028E0,6.921234131E-1,1.865073409E0
4.832076380E1,-1.155944824E0,-1.125915527E0,9.275512695E-1,1.861248390E0
4.832579920E1,-1.234771729E0,-9.544067383E-1,1.161376953E0,1.945340554E0
4.833083460E1,-1.321594238E0,-8.521423340E-1,1.393600464E0,2.101161617E0
4.833583949E1,-1.408935547E0,-8.217773438E-1,1.623703003E0,2.301484047E0
4.834087489E1,-1.493621826E0,-8.516082764E-1,1.845275879E0,2.522139149E0
4.834587977E1,-1.572998047E0,-9.224395752E-1,2.045013428E0,2.739944807E0
4.835091517E1,-1.634780884E0,-1.006591797E0,2.203735352E0,2.922701675E0
4.835592005E1,-1.666732788E0,-1.070510864E0,2.305465698E0,3.039599280E0
4.836095545E1,-1.662475586E0,-1.084365845E0,2.345413208E0,3.072562038E0
4.836596034E1,-1.616134644E0,-1.031097412E0,2.331573486E0,3.018491011E0
4.837099574E1,-1.531448364E0,-9.000701904E-1,2.281494141E0,2.891483348E0
4.837600062E1,-1.417999268E0,-6.816864014E-1,2.201599121E0,2.706003873E0
4.838103602E1,-1.284301758E0,-3.988647461E-1,2.106796265E0,2.499422852E0
4.838604090E1,-1.140487671E0,-8.993530273E-2,2.011459351E0,2.314037425E0
4.839107630E1,-1.002014160E0,2.173919678E-1,1.926239014E0,2.182129323E0
4.839608119E1,-8.869628906E-1,5.012817383E-1,1.855392456E0,2.116711534E0
4.840111659E1,-8.006744385E-1,7.500152588E-1,1.803726196E0,2.111168074E0
4.840612147E1,-7.447509766E-1,9.534912109E-1,1.771774292E0,2.145456513E0
4.841115687E1,-7.165222168E-1,1.109542847E0,1.757385254E0,2.198384031E0
4.841616175E1,-7.165222168E-1,1.218734741E0,1.758987427E0,2.256713368E0
4.842119715E1,-7.404937744E-1,1.284790039E0,1.773895264E0,2.312081504E0
4.842620204E1,-7.809600830E-1,1.307159424E0,1.797866821E0,2.356032580E0
4.843123744E1,-8.326263428E-1,1.287979126E0,1.828765869E0,2.386742856E0
4.843624232E1,-8.954772949E-1,1.233123779E0,1.861785889E0,2.405976005E0
4.844127772E1,-9.652557373E-1,1.145233154E0,1.894271851E0,2.414858890E0
4.844628260E1,-1.039291382E0,1.029129028E0,1.921432495E0,2.414774517E0
4.845131800E1,-1.114929199E0,8.895721436E-1,1.941146851E0,2.408828930E0
4.845632289E1,-1.187896729E0,7.356414795E-1,1.951797485E0,2.400370898E0
4.846135828E1,-1.256072998E0,5.779876709E-1,1.956054688E0,2.395399563E0
4.846636317E1,-1.312530518E0,4.261779785E-1,1.957656860E0,2.395158536E0
4.847139857E1,-1.352478027E0,2.935638428E-1,1.958190918E0,2.397892453E0
4.847640345E1,-1.374847412E0,1.902313232E-1,1.960861206E0,2.402367589E0
4.848143885E1,-1.380706787E0,1.220550537E-1,1.964584351E0,2.404337817E0
4.848644374E1,-1.369522095E0,9.382629395E-2,1.970443726E0,2.401466764E0
4.849147914E1,-1.343963623E0,1.050109863E-1,1.978958130E0,2.394481323E0
4.849648402E1,-1.307739258E0,1.529388428E-1,1.988555908E0,2.384937495E0
4.850151942E1,-1.268859863E0,2.259063721E-1,1.997604370E0,2.377280434E0
4.850652430E1,-1.231567383E0,3.121948242E-1,2.003463745E0,2.372359754E0
4.851155970E1,-1.194290161E0,4.064788818E-1,2.006134033E0,2.369837089E0
4.851659510E1,-1.156478882E0,5.119323730E-1,2.006134033E0,2.371516797E0
4.852159998E1,-1.118118286E0,6.264495850E-1,2.005599976E0,2.380138409E0
4.852663539E1,-1.086166382E0,7.383117676E-1,2.003463745E0,2.395564370E0
4.853164027E1,-1.066986084E0,8.320465088E-1,1.999206543E0,2.414039664E0
4.853667567E1,-1.063262939E0,9.007568359E-1,1.991210938E0,2.430393374E0
4.854168055E1,-1.068588257E0,9.396362305E-1,1.980026245E0,2.438298800E0
4.854671595E1,-1.074447632E0,9.524230957E-1,1.965118408E0,2.433770290E0
4.855172083E1,-1.079772949E0,9.497528076E-1,1.950729370E0,2.423486145E0
4.855675624E1,-1.086700439E0,9.417724609E-1,1.934219360E0,2.410198695E0
4.856176112E1,-1.090423584E0,9.289855957E-1,1.915054321E0,2.391541529E0
4.856679652E1,-1.088302612E0,9.172668457E-1,1.895339966E0,2.370252018E0
4.857180140E1,-1.077636719E0,9.167327881E-1,1.874038696E0,2.348131371E0
4.857683680E1,-1.057937622E0,9.369812012E-1,1.851669312E0,2.329344333E0
4.858184168E1,-1.029708862E0,9.779968262E-1,1.826095581E0,2.313310010E0
4.858687708E1,-9.929504395E-1,1.033920288E0,1.796798706E0,2.298570714E0
4.859188197E1,-9.487457275E-1,1.099426270E0,1.762176514E0,2.283445345E0
4.859691737E1,-9.013366699E-1,1.168670654E0,1.722763062E0,2.268504233E0
4.860192225E1,-8.544769287E-1,1.238449097E0,1.679092407E0,2.254603801E0
4.860695765E1,-8.118591309E-1,1.302902222E0,1.634353638E0,2.242271451E0
4.861196253E1,-7.756347656E-1,1.338043213E0,1.586944580E0,2.215933670E0
4.861699793E1,-7.458190918E-1,1.338577271E0,1.535812378E0,2.169505678E0
4.862200282E1,-7.223815918E-1,1.310348511E0,1.478820801E0,2.103748879E0
4.862703822E1,-7.037353516E-1,1.265075684E0,1.417572021E0,2.026122002E0
4.863204310E1,-6.920166016E-1,1.213409424E0,1.353118896E0,1.944782804E0
4.863707850E1,-6.861572266E-1,1.156951904E0,1.286544800E0,1.861329356E0
4.864208338E1,-6.802978516E-1,1.098892212E0,1.219955444E0,1.777262093E0
4.864711878E1,-6.728363037E-1,1.042434692E0,1.156051636E0,1.695828459E0
4.865212367E1,-6.653900146E-1,9.881134033E-1,1.095855713E0,1.618645024E0
4.865715907E1,-6.595306396E-1,9.348449707E-1,1.041000366E0,1.546802362E0
4.866216395E1,-6.536712646E-1,8.826446533E-1,9.914703369E-1,1.479648991E0
4.866719935E1,-6.462097168E-1,8.325805664E-1,9.483184814E-1,1.417774785E0
4.867220423E1,-6.387481689E-1,7.862396240E-1,9.115753174E-1,1.362769800E0
4.867723963E1,-6.275634766E-1,7.457580566E-1,8.822784424E-1,1.314688650E0
4.868224452E1,-6.126556396E-1,7.127380371E-1,8.583068848E-1,1.272805229E0
4.868727992E1,-5.940093994E-1,6.876983643E-1,8.401947021E-1,1.237620032E0
4.869228480E1,-5.700378418E-1,6.690673828E-1,8.252868652E-1,1.205691799E0
4.869732020E1,-5.402221680E-1,6.573486328E-1,8.130340576E-1,1.176848161E0
4.870232508E1,-5.034637451E-1,6.541442871E-1,8.023834229E-1,1.151173162E0
4.870736048E1,-4.608612061E-1,6.637420654E-1,7.906646729E-1,1.130529613E0
4.871239588E1,-4.177093506E-1,6.834411621E-1,7.746887207E-1,1.114322905E0
4.871740077E1,-3.751068115E-1,7.074127197E-1,7.528381348E-1,1.099046465E0
4.872243617E1,-3.335571289E-1,7.276458740E-1,7.251434326E-1,1.080074939E0
4.872744105E1,-2.946777344E-1,7.436370850E-1,6.926574707E-1,1.058114102E0
4.873247645E1,-2.611236572E-1,7.537536621E-1,6.569671631E-1,1.033409890E0
4.873748133E1,-2.312927246E-1,7.564086914E-1,6.196899414E-1,1.004821405E0
4.874251673E1,-2.041320801E-1,7.494964600E-1,5.823974609E-1,9.708767440E-1
4.874752162E1,-1.785583496E-1,7.335052490E-1,5.456542969E-1,9.314782049E-1
4.875255702E1,-1.556549072E-1,7.106018066E-1,5.088958740E-1,8.877828498E-1
4.875756190E1,-1.359558105E-1,6.797180176E-1,4.742736816E-1,8.399024294E-1
4.876259730E1,-1.199645996E-1,6.403045654E-1,4.428558350E-1,7.877199580E-1
4.876760218E1,-1.061248779E-1,5.971527100E-1,4.167480469E-1,7.358891107E-1
4.877263758E1,-9.280395508E-2,5.561370850E-1,3.959808350E-1,6.889861051E-1
4.877764246E1,-7.896423340E-2,5.161895752E-1,3.794708252E-1,6.455115296E-1
4.878267787E1,-6.297302246E-2,4.757232666E-1,3.672180176E-1,6.042576440E-1
4.878768275E1,-4.539489746E-2,4.347076416E-1,3.597564697E-1,5.660884630E-1
4.879271815E1,-2.783203125E-2,3.931579590E-1,3.544311523E-1,5.300653209E-1
4.879772303E1,-9.185791016E-3,3.532104492E-1,3.485717773E-1,4.963308213E-1
4.880275843E1,9.994506836E-3,3.137969971E-1,3.395233154E-1,4.624332679E-1
4.880776332E1,3.076171875E-2,2.775726318E-1,3.262023926E-1,4.294192010E-1
4.881279872E1,5.419921875E-2,2.450866699E-1,3.096923828E-1,3.986406942E-1
4.881780360E1,8.082580566E-2,2.211151123E-1,2.905120850E-1,3.739277674E-1
4.882283900E1,1.127929688E-1,2.104644775E-1,2.665557861E-1,3.578680444E-1
4.882784388E1,1.495361328E-1,2.115325928E-1,2.361907959E-1,3.505612427E-1
4.883287928E1,1.948089600E-1,2.264404297E-1,1.983795166E-1,3.585808579E-1
4.883788416E1,2.496795654E-1,2.498779297E-1,1.536254883E-1,3.852007993E-1
4.884291956E1,3.114624023E-1,2.781066895E-1,1.046295166E-1,4.304642779E-1
4.884792445E1,3.764495850E-1,3.042144775E-1,5.136108398E-2,4.867224048E-1
4.885295985E1,4.398193359E-1,3.239135742E-1,-6.683349609E-3,5.462652460E-1
4.885796473E1,4.994812012E-1,3.335113525E-1,-6.848144531E-2,6.044840783E-1
4.886300013E1,5.586090088E-1,3.313751221E-1,-1.329193115E-1,6.629638298E-1
4.886800501E1,6.187896729E-1,3.159332275E-1,-1.979064941E-1,7.224136238E-1
4.887304041E1,6.811065674E-1,2.908935547E-1,-2.628784180E-1,7.858945724E-1
4.887804530E1,7.450256348E-1,2.568054199E-1,-3.273315430E-1,8.533218380E-1
4.888308070E1,8.020172119E-1,2.136688232E-1,-3.885803223E-1,9.164500211E-1
4.888808558E1,8.148040771E-1,1.396331787E-1,-4.434509277E-1,9.381107792E-1
4.889312098E1,7.434234619E-1,-4.626464844E-2,-4.748687744E-1,8.833567877E-1
4.889812586E1,5.910949707E-1,-2.960662842E-1,-4.524993896E-1,8.011268356E-1
4.890316126E1,3.231811523E-1,-3.226928711E-1,-3.901824951E-1,6.006822170E-1
4.890819666E1,1.495361328E-1,-1.969909668E-1,-3.875274658E-1,4.597216906E-1
4.891320155E1,2.667236328E-1,-1.048583984E-1,-4.849853516E-1,5.633361086E-1
4.891823695E1,5.442199707E-1,6.239318848E-2,-6.394500732E-1,8.420004054E-1
4.892324183E1,8.350372314E-1,3.590698242E-1,-7.848663330E-1,1.200930255E0
4.892827723E1,1.081115723E0,7.042236328E-1,-8.738098145E-1,1.558295775E0
4.893328211E1,1.305358887E0,9.838409424E-1,-8.951263428E-1,1.863640521E0
4.893831751E1,1.530120850E0,1.159622192E0,-8.738098145E-1,2.109392575E0
4.894332240E1,1.733062744E0,1.282653809E0,-8.402557373E-1,2.314030460E0
4.894835780E1,1.857162476E0,1.387054443E0,-8.173522949E-1,2.457852165E0
4.895336268E1,1.882720947E0,1.446166992E0,-8.125610352E-1,2.509241433E0
4.895839808E1,1.844909668E0,1.429656982E0,-8.178863525E-1,2.473165756E0
4.896340296E1,1.779388428E0,1.356689453E0,-8.253479004E-1,2.384958827E0
4.896843836E1,1.697906494E0,1.262954712E0,-8.349304199E-1,2.274873595E0
4.897344325E1,1.604156494E0,1.168136597E0,-8.509063721E-1,2.159144002E0
4.897847865E1,1.503494263E0,1.066940308E0,-8.684844971E-1,2.037920985E0
4.898348353E1,1.391113281E0,9.257965088E-1,-8.786010742E-1,1.887918214E0
4.898851893E1,1.268600464E0,7.196655273E-1,-8.706207275E-1,1.698601207E0
4.899352381E1,1.142364502E0,4.741210938E-1,-8.423919678E-1,1.496466403E0
4.899855921E1,1.024124146E0,2.328338623E-1,-8.056335449E-1,1.323664339E0
4.900356410E1,9.250488281E-1,2.191162109E-2,-7.640991211E-1,1.200017883E0
4.900859950E1,8.478240967E-1,-1.479949951E-1,-7.145538330E-1,1.118613158E0
4.901360438E1,7.902984619E-1,-2.587890625E-1,-6.549072266E-1,1.058511650E0
4.901863978E1,7.487487793E-1,-3.211059570E-1,-5.856628418E-1,1.003361717E0
4.902364466E1,7.199859619E-1,-3.562469482E-1,-4.881896973E-1,9.400110925E-1
4.902868006E1,6.981506348E-1,-3.610534668E-1,-3.560943604E-1,8.628888157E-1
